ID,year,x1,x2,x3,x4,x5,x6,y
2020_0087,2020,3.9451301450589167,-0.0886139452531673,1.3664511465715505,0.5488246427605855,1.2576765788787856,0.0311784486646287,1
2020_0088,2020,-2.877315655520367,-0.0886139452531673,-0.4168918643422569,-2.1383267269609427,-0.49941576191011466,-0.017848638292391635,0
2020_0089,2020,-0.027985433509866597,-0.0886139452531673,-1.4928597688955594,-1.4416917941729943,-0.10734639745614444,-0.27276204767104256,0
2020_0090,2020,1.64984241398728,-0.0886139452531673,-0.8102133210868163,0.525487066380961,1.3707683699555904,-0.3898055114207521,1
2020_0091,2020,-1.0888280819840368,-0.0886139452531673,-1.6027193630302223,-1.6718477397612057,-0.32901150169508314,0.07286823782849074,0
2020_0092,2020,1.6183479133882046,-0.0886139452531673,-0.09289524109874936,0.6842105138449943,0.7212660730737759,0.03440749598552754,1
2020_0093,2020,-1.055273181804767,-0.0886139452531673,-2.447004576415016,0.17845085031833108,-0.6040486183644255,-1.0484276425345258,0
2020_0094,2020,-1.6536851043620178,-0.0886139452531673,0.7223599419956492,-0.8007619587507607,0.05080714276122116,0.8017959099004475,0
2020_0095,2020,-0.045949818542541765,-0.0886139452531673,-0.727137481974227,1.4718090760554694,-1.3216596555222355,-0.9763852077662583,0
2020_0096,2020,1.0435288557752775,-0.0886139452531673,1.3796875806139837,1.1705081860196493,0.2972737770425075,-0.2182334445471739,1
2020_0097,2020,-0.3677654278207523,-0.0886139452531673,-1.3090223651962496,-1.2900657739372519,-0.6548548816397105,-0.2952804727200515,0
2020_0098,2020,-2.144367120213023,-0.0886139452531673,-1.1728710824434363,-0.9958671173451339,-0.46777624778763727,0.35810361265921586,0
2020_0099,2020,-1.560251846401287,-0.0886139452531673,-0.03544931776066662,-0.74350802155646,-1.4592851994112037,-2.119103940217333,0
2020_0100,2020,0.4280374477097808,-0.0886139452531673,0.9676628813047845,1.4352539571710636,0.7401899492693533,0.8909098149294582,1
2020_0101,2020,1.95502372034752,-0.0886139452531673,1.5306939380247329,3.0767113258590237,0.7248009806169722,-0.6769903476121641,1
2020_0102,2020,2.9451259569265336,-0.0886139452531673,0.8039957021549842,0.15467953502243137,-0.9722240924827766,1.2199632947770542,1
2020_0103,2020,-1.5773561798208542,-0.0886139452531673,-1.3421528907320472,-0.1409539418222644,-0.9756751914070079,-0.4781649245161544,0
2020_0104,2020,1.3031143012960904,-0.0886139452531673,-0.406914165601862,1.2077505976141238,0.674145733721227,-0.04884358573401051,1
2020_0105,2020,0.3853830369320732,-0.0886139452531673,-0.9777490623671281,-0.5710977425706176,0.6717656457415847,1.9137860400684237,1
2020_0106,2020,1.270707346447692,-0.0886139452531673,0.7384380989335981,1.7706987820947633,1.9327314196618146,-0.27733820879366844,1
2020_0107,2020,-3.0927942597215274,-0.0886139452531673,-0.9435033080067673,0.2676235608039048,-1.7726386388071003,1.2388498846734588,0
2020_0108,2020,-2.4128779867188275,-0.0886139452531673,-2.2861300367087907,-1.8571764037774297,-1.4596980569636901,0.03904508556456009,0
2020_0109,2020,-1.2732139538908647,-0.0886139452531673,-1.034474865034633,-1.0089338678919706,-2.8897566386554674,0.4154188302934896,0
2020_0110,2020,2.819013197741396,-0.0886139452531673,1.053752562990502,-0.7253542620077036,0.4152666670606875,0.0699585894113745,1
2020_0111,2020,1.309210861229503,-0.0886139452531673,-3.156008006059379,-2.2588064596843367,-1.1165148433008008,0.8478516263001241,0
2020_0112,2020,-2.086585085070901,-0.0886139452531673,-1.9151246594795013,0.04802957761725257,-1.207981741067405,-0.6855316128530513,0
2020_0113,2020,-0.06469984335456003,-0.0886139452531673,-0.5927361062645315,-1.4664165060074346,0.08614187158700802,-0.9840485230191854,0
2020_0114,2020,1.743752480401648,-0.0886139452531673,1.387058729395744,-0.10880297493803925,1.4884940178695707,-0.6385761903770217,1
2020_0115,2020,-1.651247646746376,-0.0886139452531673,-2.1536749163997606,-0.7705396355415703,-0.7377146205861568,0.09971037632409105,0
2020_0116,2020,1.9325944517261522,-0.0886139452531673,1.158448050499735,0.4775875685689768,0.5035095571681102,-0.22081878555032944,1
2020_0117,2020,1.5619164836799593,-0.0886139452531673,2.022407225360472,0.5291783422244639,1.6209517344854911,0.7102748764711765,1
2020_0118,2020,1.6103957256122186,-0.0886139452531673,1.7770729589908982,1.7393260256749032,0.7841937121313187,1.30473169982152,1
2020_0119,2020,-1.9083331628266693,-0.0886139452531673,-1.0952857870139345,-2.1617333589343466,-1.4546160311347665,-0.9758383372350086,0
2020_0120,2020,0.10189034020114929,-0.0886139452531673,0.5320236866757075,0.09463478731816777,-0.5729989419876412,-0.7339487916139326,1
2020_0121,2020,-0.043625202522081574,-0.0886139452531673,0.3706555156654956,1.1540799921488687,0.4469484048834539,-1.436239418312854,1
2020_0122,2020,2.1532448832812268,-0.0886139452531673,1.467819782909657,1.9694097907482053,1.403714893738087,2.030372990759104,1
2020_0123,2020,-1.7767000900857135,-0.0886139452531673,-0.8048960268571119,0.23816030148984968,1.0212309516344718,0.30466949912182684,0
2020_0124,2020,-2.0960888996561664,-0.0886139452531673,-0.3705959938977996,-1.665061720361623,-0.7507117230484193,0.47980232005157775,0
2020_0125,2020,-1.4914943732768464,-0.0886139452531673,-0.868126186878848,-0.06262303308035211,-1.4122844120962434,-1.3402083850310482,0
2020_0126,2020,-0.7050677470843725,-0.0886139452531673,-0.18123604965255813,-1.784142293470409,-1.7479721666273713,-0.0011699890068746332,0
2020_0127,2020,-1.3196360569736019,-0.0886139452531673,-0.9054074670422998,0.8262093469067999,-0.358436082955521,0.5092479844130853,0
2020_0128,2020,-2.1560549366409676,-0.0886139452531673,-0.21531128386831355,-2.1337710254197284,-2.2116928419074147,-0.252757690534425,0
2020_0129,2020,-0.2737070443510503,-0.0886139452531673,-0.1291772296333611,0.3284788107917309,-0.35972391887608945,1.0757056248263945,0
2020_0130,2020,3.079185502981632,-0.0886139452531673,0.19547336977518648,0.3435138931812761,1.4541692850103298,2.3118311256428297,1
2020_0131,2020,-1.0054433446771467,-0.0886139452531673,-2.808144046870746,1.0132464547946003,-0.4509764374137088,-0.9470628270939518,0
2020_0132,2020,2.47366351134409,-0.0886139452531673,2.543492856014553,1.5913207288524842,0.6242706624491541,-1.0220872459766968,1
2020_0133,2020,2.741959996813811,-0.0886139452531673,1.2566587307122616,-0.016016529408221958,1.2519525228374517,-0.8777560655285767,1
2020_0134,2020,-0.36990068359548633,-0.0886139452531673,-2.7144858954961215,-1.5222384795425068,-0.6632493030973601,1.6061991600164907,0
2020_0135,2020,2.1140991771126236,-0.0886139452531673,0.2861805027812889,1.7811812052237417,0.17750092651152657,1.0423553170296844,1
2020_0136,2020,-0.9016529529251172,-0.0886139452531673,-0.2281257076301716,0.05264441761556138,0.6803298579000207,-0.13552781779364848,0
2020_0137,2020,2.0196605733465027,-0.0886139452531673,0.720323168867107,0.9292844082755374,0.518656496311587,0.03655966440087428,1
2020_0138,2020,-2.5973376745470436,-0.0886139452531673,-1.512061419319127,-0.9553417190365336,-0.1793981596400725,-0.8165436261967214,0
2020_0139,2020,2.2007231568595857,-0.0886139452531673,2.4008818603129667,1.7583530326440655,-1.1348914261565717,0.8900271577431841,1
2020_0140,2020,-2.8558139711265538,-0.0886139452531673,-2.0472871463838107,-0.8682015729891801,0.22117670622474322,-0.3799018241085537,0
2020_0141,2020,-2.294599455125055,-0.0886139452531673,-1.7981533577548339,-2.293504859338376,0.3750109957236655,-0.2600765394549993,0
2020_0142,2020,-0.19643493219191255,-0.0886139452531673,-0.7886135249517324,-1.8129740246401806,-0.7761329702986894,0.6087897715292568,0
2020_0143,2020,2.3402201626941976,-0.0886139452531673,1.3904549320538822,1.235119943151665,1.247016827790207,-0.18799493808322118,1
2020_0144,2020,2.9873982896858626,-0.0886139452531673,1.4963430343407316,2.215482416497694,1.2468121452860503,-0.2349659934978464,1
2020_0145,2020,-1.7716743836872921,-0.0886139452531673,-0.08876195543105314,0.6159824241620477,-1.3142268557125796,0.010575205529075074,0
2020_0146,2020,-2.6522488412767675,-0.0886139452531673,-0.8014213793184831,-0.22047057922854973,-0.3623021556485278,0.7953554137930766,0
2020_0147,2020,-1.7404371970703427,-0.0886139452531673,-0.5106160610615909,-0.7127092389636362,-1.4469043758980444,1.6464930754838332,0
2020_0148,2020,1.6020312972405741,-0.0886139452531673,0.7407907406849168,1.748813885982477,0.3129944610837392,0.585486232246082,1
2020_0149,2020,-1.4210112836599904,-0.0886139452531673,-0.9373016967632858,-1.6667508502068555,0.10155451456983898,0.803314223624267,0
2020_0150,2020,-0.36631952124329836,-0.0886139452531673,-0.8924658199463655,-1.1532309602582143,-0.020273847439837844,-0.19985406210112439,0
2020_0151,2020,1.1387295749965545,-0.0886139452531673,1.215098135819036,0.17586927866052338,0.23489959830736595,-0.707797863168717,1
2020_0152,2020,1.8520344718029242,-0.0886139452531673,1.7725398075827608,-0.24874261070771153,0.21313892519916752,0.6539862322351151,1
2020_0153,2020,-2.488627149434606,-0.0886139452531673,-0.44485431805516895,-0.666450988363795,-1.316477281966138,0.17124082460057136,0
2020_0154,2020,1.950317278043813,-0.0886139452531673,1.0442170029001832,1.1855133065847436,1.3861116531723927,-1.4226286487497493,1
2020_0155,2020,-1.4968914498143633,-0.0886139452531673,-1.8091259849410397,-0.31234751549098716,-1.5999878246483177,-0.32806962342559803,0
2020_0156,2020,0.7501866617154825,-0.0886139452531673,1.0676712580627095,1.546111830892447,1.0853701112287621,-0.08289702348155359,1
2020_0157,2020,-1.7358293621748528,-0.0886139452531673,-1.028017784895744,-0.757355728676138,-0.20252255149256435,-0.5104578670284787,0
2020_0158,2020,1.3158242534847784,-0.0886139452531673,1.1931815798131984,1.5566166656775544,0.7294036397655199,1.4817355945421273,1
2020_0159,2020,1.229844870662904,-0.0886139452531673,3.206525307140402,0.9573169037725233,1.6080509574919422,0.47983903690221674,1
2020_0160,2020,3.2713412422676837,-0.0886139452531673,0.4762272214587646,1.4128913952224007,0.5565518644081661,1.3731749178886479,1
2020_0161,2020,-1.5984460023078797,-0.0886139452531673,-0.5777109808746405,-1.7261444026863595,-0.9710844807951315,0.26342526165215957,0
2020_0162,2020,1.2561038898226622,-0.0886139452531673,2.0684620672442984,1.36970592563913,0.01820301509451481,0.08138783642507771,1
2020_0163,2020,-3.5974509576101417,-0.0886139452531673,-0.9019980859006171,-0.3315823147139906,0.013741878096164228,-0.9365978176102492,0
2020_0164,2020,-2.3942073519794773,-0.0886139452531673,1.3378451191721652,-1.6696814280722032,-1.4132163575830963,0.01192953319656672,0
2020_0165,2020,1.2369265755436472,-0.0886139452531673,0.6219607082685232,1.0518320989928467,1.0798174541720473,0.013053925675440194,1
2020_0166,2020,-2.185852676176643,-0.0886139452531673,-0.6759107776799529,-1.6236025096293596,-0.8570528537007479,-1.3671138840342332,0
2020_0167,2020,2.881707593377797,-0.0886139452531673,0.20119425510701805,0.4734933034838851,-0.042226450489330075,-0.5395274697703949,1
2020_0168,2020,1.3350622246037813,-0.0886139452531673,0.6484752648567069,-0.12492935510215464,0.31271748494134344,-0.3232825985163624,1
2020_0169,2020,-0.2115557506817476,-0.0886139452531673,-0.7510660896033421,0.26577492516655554,0.3062977912325872,0.41347954405572146,0
2020_0170,2020,1.561704634050368,-0.0886139452531673,1.8463040623077296,2.0656851747200475,0.9613260341075844,0.46135011198570613,1
2020_0171,2020,-1.4627721635784234,-0.0886139452531673,-0.6809051659764258,-0.46256614577266286,-1.6073202730934737,-0.5813184819652049,0
2020_0172,2020,1.411203552287499,-0.0886139452531673,2.259114849334736,2.9721959519438137,1.0442626298789535,0.46886960254188487,1
2020_0173,2020,-1.4962037483785409,-0.0886139452531673,-1.0949653105926718,-1.1892456965683917,-0.9168912252756362,-0.182078929348517,0
2020_0174,2020,3.218795003049859,-0.0886139452531673,0.6678314701609946,4.031762415110634,3.5632371217953454,-2.8696200248549566,1
2020_0175,2020,-3.8196107267512183,-0.0886139452531673,1.7039851072793866,-1.2275294153632204,-0.5719009269261821,-0.4847020319515423,0
2020_0176,2020,-3.501545744438679,-0.0886139452531673,-0.6057623505579692,-0.7448066482439836,-1.1044998776530917,1.0789886401423785,0
2020_0177,2020,-2.0431708310561136,-0.0886139452531673,-1.7194815459785477,-1.3977779139402082,0.3360223342296834,-1.6818057566276796,0
2020_0178,2020,1.514527881937569,-0.0886139452531673,0.30573623775193115,1.372325560060305,-0.6728289338342764,0.11269120041554022,1
2020_0179,2020,2.1901044247640122,-0.0886139452531673,0.05732008546865952,1.8356149278862444,0.875456125104878,1.585261214185287,1
2020_0180,2020,1.9730871980274751,-0.0886139452531673,1.936569355856788,0.886083606946916,2.3955427957448583,-0.7606129530104807,1
2020_0181,2020,1.1157540871194298,-0.0886139452531673,0.6356227071067582,2.7767198471176204,0.7070405725121968,0.002149080427685861,1
2020_0182,2020,2.5190436932417626,-0.0886139452531673,1.1273624756564855,1.2391492846334606,-0.586640835718463,-1.3040162572279212,1
2020_0183,2020,2.5301954031527307,-0.0886139452531673,0.9364913255617313,1.2704853861101992,0.4832656284715218,1.627231141663572,1
2020_0184,2020,-1.3159421687284345,-0.0886139452531673,-0.2685075920590654,-1.9089976945137175,0.3636144327672295,-0.08333262699661428,0
2020_0185,2020,2.462657572486841,-0.0886139452531673,0.15325590711597992,1.4184990745503845,1.100855677056617,0.04662684279401815,1
2020_0186,2020,1.7726452634321288,-0.0886139452531673,-0.07557228614301548,0.8659727791906344,0.1289151123899858,1.3543004655056223,1
2020_0187,2020,-2.0614830267828834,-0.0886139452531673,-0.7757026928184058,-1.6082397293372868,-1.3481942457432192,0.6614783946454811,0
2020_0188,2020,-0.8021831609999953,-0.0886139452531673,-0.399040715300103,-1.7764744081483639,-1.2477602169198507,-0.8756287324967398,0
2020_0189,2020,1.6106131225786777,-0.0886139452531673,1.3325323130976408,3.671763379756685,1.088958307243197,-0.6472779240873159,1
2020_0190,2020,-1.498660153245513,-0.0886139452531673,-1.8094537290973276,-1.2634772501790354,0.2705569063509225,0.49493130452329864,0
2020_0191,2020,2.9729535721895743,-0.0886139452531673,1.6774848420913937,-0.4569854207812678,1.6419384102393368,-0.62412105506294,1
2020_0192,2020,-3.9508721285400865,-0.0886139452531673,-1.7438609270956342,-1.6982214597325727,-0.43519025431269726,-2.117243312120527,0
2020_0193,2020,-2.9176841701595695,-0.0886139452531673,-1.5215386447863835,-1.0515678394762136,-1.8653158080459866,-0.05324079863907779,0
2020_0194,2020,0.3129295736256299,-0.0886139452531673,0.056046475277997776,1.5466670326164849,-0.26234601119475304,-1.4802126611248094,1
2020_0195,2020,-1.8632606475688056,-0.0886139452531673,0.30115834865203084,-0.44520347827468654,-0.3733983830289893,1.616281753563726,0
2020_0196,2020,-1.75460816976603,-0.0886139452531673,-0.36657845897265084,-0.3233854482234746,-1.8763768783463155,0.1767876377631527,0
2020_0197,2020,-0.00732564777304745,-0.0886139452531673,1.6049933756788732,0.3551396933626704,0.6195463831451167,-0.9051750567435755,1
2020_0198,2020,0.5148419676891737,-0.0886139452531673,2.2472114211424503,1.3404404435015453,1.0433203569489415,-0.6986324146624537,1
2020_0199,2020,-2.3608416785235704,-0.0886139452531673,1.8126492482387233,-1.8760594641105786,-1.710075196290151,-1.8893975878739204,0
2020_0200,2020,0.9574240920758919,-0.0886139452531673,-2.7092261039101553,-1.6196429830140118,-1.619409867487091,-1.0994618867805037,0
2020_0201,2020,3.3017419477471464,-0.0886139452531673,0.2616234191228919,0.08229102549974054,0.7247031483457451,1.0163232025406992,1
2020_0202,2020,1.0882505823153508,-0.0886139452531673,0.3838249158254762,-0.18838885459826948,1.2029202300192432,2.2317861454923915,1
2020_0203,2020,1.1364167096932012,-0.0886139452531673,0.14918037761730718,2.0642094888580087,1.6492150163310055,0.7263965131989585,1
2020_0204,2020,-2.649203997188294,-0.0886139452531673,-2.0775832476037124,-0.3113882990211123,-0.31435725218355853,-0.09204253862102917,0
2020_0205,2020,-3.4081304132252668,-0.0886139452531673,-1.2996530640553656,-0.023334630021870084,-0.7410747240062444,-0.4319593756539166,0
2020_0206,2020,-1.616880186408524,-0.0886139452531673,-2.2166037152894047,-0.9606869339757037,-1.3969558028456395,-0.9564958135763623,0
